-2.80344013,10.37086951,4.43952626,2.20501178,-5.73359705,-7.65748108,-7.27953857,5.79306151,3.65194237,3.78877597,-9.83100886,7.50818687,6.19405810,-6.79302432,-6.97114700,-6.46922077,-2.95736353,0.70273198,-1.05342297,-5.27093658,1.35630380,-5.41139777,-4.89230806,-1.01655488,-1.12166151,5.70580716,-4.93615920,1.55658119,1.73747882,-9.45923480,2.09497659,-6.25156000
-3.83284719,8.57838466,5.51742639,2.32483204,-6.31098258,-6.49718788,-7.21189702,7.55956598,1.63627744,3.24569651,-9.33870066,6.95749303,6.46456381,-5.95905765,-7.72797151,-7.26017564,-3.10549761,0.72584038,-1.25931129,-3.86906966,2.32968548,-5.96726022,-4.03367785,-4.13097625,0.75152965,6.07385950,-6.59577809,-0.96871295,2.24420560,-9.18816375,3.72504382,-6.93542481
-8.43127189,9.83082101,9.20711572,5.89991438,-2.24468236,-7.50683404,5.13603599,-0.94162195,-8.40760184,-0.67980473,-9.20926434,7.55990783,-5.93186178,4.45186272,-4.31064855,0.53955317,1.23033918,-6.89106401,10.84249202,4.38551471,9.05160409,8.14266471,1.90374497,7.14057209,-7.35933241,-5.33683208,-9.77102275,-2.78590618,-1.85154652,-5.85363151,5.72082127,-1.72665202
-7.79481855,10.54739643,9.64526145,6.26968417,-5.58850424,-7.29894747,2.54098923,-1.61495925,-6.59965941,0.93329637,-9.77873711,7.77749251,-5.52371924,2.05259194,-4.40057396,-1.21176960,1.61726817,-5.90838728,9.95222184,4.54825242,7.59490827,7.95006128,2.02210214,8.29021487,-8.51963323,-4.36956697,-8.66942921,-1.52271499,-0.95748918,-2.86974844,5.50028742,-2.27176248
-2.81906560,0.69635971,-6.93974861,6.31725926,-6.92140621,9.16215328,5.22237331,-6.13188574,-8.75302280,7.65333426,4.61173070,5.81305273,5.60306793,-8.69171021,-1.65196134,-7.19500113,6.52653785,3.46338347,-3.59053213,-9.05965652,-2.88734920,-3.58516570,4.98108210,3.41308901,6.96131177,-0.17085093,-6.25864198,3.30842860,5.66560986,0.39607622,6.44074128,0.88781751
-11.48192857,8.89056235,10.45353664,4.80407903,-3.50794470,-8.72732417,3.31585727,-0.25100916,-7.36117838,-2.13081767,-10.28865512,9.16174378,-4.37545765,4.99858126,-2.08313088,0.05911529,3.43744339,-6.27843122,8.42902402,4.86901660,6.53325373,9.50356602,3.55276157,7.42197726,-8.45803425,-5.98473521,-10.05580727,-5.24849542,-2.43681181,-4.89409879,6.18633894,-2.64221740
-4.34374934,0.41909704,-7.34333826,5.06750595,-8.95052246,10.09725761,5.77801744,-5.77228270,-9.94923248,7.16997099,3.88010385,5.97169570,3.57780938,-7.86229594,-2.34231432,-8.35718537,6.90683749,2.93075348,-2.46610426,-10.47829616,-3.15210750,-3.95398475,5.71741334,0.91187421,10.18955382,-1.44184143,-6.17815389,4.19571112,4.39703424,1.49065796,6.44846904,-1.67679287
-3.66104828,1.63441918,-7.72605668,6.65808731,-9.34594317,11.06150079,4.64575919,-5.67293676,-10.07716680,5.29233405,5.03806264,3.96601155,3.72533477,-11.40112033,-3.70573012,-6.30671039,8.51980699,1.74736413,-3.75649442,-9.19374607,-5.11378571,-4.44516543,5.57327309,3.25503730,8.01734371,-1.89084811,-7.50741187,1.96105077,6.05850366,1.48411885,4.07411115,1.49233748
-6.41313336,0.68344551,-6.71823516,6.82415359,-8.18985978,11.49914128,5.47380198,-4.71369358,-10.53592533,6.36721152,2.92443180,5.48100780,5.30496407,-8.16128590,-3.14405406,-7.09619031,7.65950249,1.47131111,-4.31880694,-8.75660172,-3.12077961,-1.63343801,4.89511442,3.75868083,6.13140392,1.45725435,-7.00242887,4.21529123,5.05100492,0.11834415,4.59805680,1.78634756
-1.82070165,8.77977859,6.22902614,2.47429896,-7.36625838,-6.89031519,-8.77494436,6.59513260,1.10971204,4.86284145,-8.74303682,10.00197851,8.16417091,-6.29499102,-4.68922989,-7.23283092,-4.92784070,-1.26483025,-1.80689494,-4.67913953,2.76299517,-6.96623185,-5.35008040,-3.06548937,-1.25006234,3.92753698,-6.98747108,-0.48612486,3.28191640,-8.87954103,2.81306579,-8.08815302
-8.12170577,7.52679782,8.48767997,4.96712796,-2.63366103,-10.59909787,3.28235051,-4.19065673,-8.39052320,-0.58741075,-7.92735848,8.58303598,-5.65754189,4.31640941,-3.74794622,0.43892728,-0.26846592,-7.29292460,8.56659526,5.54911774,8.86786456,9.44063967,2.34305474,5.72991901,-7.96750797,-7.53035911,-10.06142515,-4.30556286,-2.88979253,-5.94816876,6.77823219,-4.27573575
-4.33887944,9.63025313,5.67706024,1.06268298,-7.12365554,-6.58539034,-8.14511015,5.29584564,1.13625999,3.82887218,-8.88516992,11.89662753,6.42084709,-7.16019525,-5.96123258,-5.01091401,-3.80714102,-0.41151991,-0.40310569,-3.51187158,1.21097705,-6.82869717,-3.15984146,-1.49087309,-0.94504929,5.34543978,-4.77925053,-0.92547173,2.28687067,-10.44101837,3.21627331,-6.84756304
-9.13073363,7.31432403,10.80864383,5.87425444,-4.96282625,-8.46112158,2.88843641,-1.89064809,-7.78083869,1.63435340,-9.97854679,9.84567871,-3.97556357,3.64671725,-3.01765845,0.41501609,2.22025569,-5.73593063,7.72702657,5.79890840,9.57395197,7.60754579,2.08425545,7.82462671,-9.60777562,-7.63071962,-10.63252221,-2.82434864,-4.71673591,-5.23949929,5.80909690,-3.14709300
-1.83817982,10.08228391,5.57884830,1.90929185,-8.13364984,-7.87904597,-8.56569424,7.66574849,0.92362086,4.20602117,-8.95708576,8.24697039,7.75385002,-6.13074893,-5.10588754,-6.86536225,-4.94178062,0.03699164,-1.45624775,-4.56389710,2.02105647,-6.87615764,-4.32828640,-2.73887553,-2.58782671,6.09521724,-6.09572765,1.89498175,0.90872621,-10.87928707,2.76896553,-6.24299051
-2.98803508,8.15151036,5.33335775,1.58115704,-5.81969081,-6.26310364,-8.15475843,5.95756720,3.23424422,4.42270209,-9.95758725,9.54158551,4.87261758,-5.34456497,-7.39287216,-7.68458009,-5.43751433,1.60781701,-1.99036302,-2.64168949,1.70125643,-8.91748074,-5.27363147,-1.43695151,-1.03449849,5.15523193,-5.84650613,0.78647150,2.96569019,-7.62249252,1.79112839,-7.91556521
-6.06650434,0.96034099,-7.04148768,6.57105921,-9.08517683,8.39718444,4.47957092,-4.97005261,-10.55616897,5.86714758,3.82473331,3.96086719,4.73219611,-9.39023053,-1.43002885,-7.00251813,8.50988929,3.91530229,-5.73191930,-8.38537835,-4.36653220,-2.37952392,3.85065236,1.69699967,6.31020899,-0.85837641,-6.69316982,4.52106296,4.01305271,3.37820304,6.06888224,0.65332204
-3.42547172,10.36972893,5.81007755,2.10746618,-6.80002933,-6.32605182,-9.70003083,7.35355439,-0.13008331,5.03790720,-11.14980334,10.90161687,6.31873272,-5.96488477,-6.99123456,-6.61994868,-2.49662380,-1.99268002,-0.08413424,-3.83739371,1.03003625,-8.28543518,-2.48071400,-3.61827001,-2.03195083,6.84083377,-5.66797148,-0.65323681,2.06491635,-10.09674443,3.25171844,-5.52814656
-2.78821619,-1.45604694,-6.93180834,2.83098600,-7.71395533,10.85590815,5.40465111,-5.94170479,-9.81591876,5.52478665,4.56885266,4.34873536,6.35569864,-8.63273390,-3.69170854,-9.21848348,5.39800369,3.77847188,-3.83982886,-8.39025880,-1.99712367,-4.05913789,3.96464608,2.61898767,7.77368755,1.33184985,-6.04229449,4.88577116,6.66511474,1.04732494,5.71850817,-0.42560172
-2.67920187,0.70272428,-7.96781291,6.06918524,-6.75390352,9.23491401,4.26389038,-6.52667764,-9.76079392,6.99746952,5.14403046,3.53442609,4.47456160,-8.84236922,-2.14619240,-8.94262671,6.65474161,1.87321881,-2.44029065,-8.20057223,-2.87663520,-2.15765559,4.28647347,1.56374327,6.56329123,-2.39380906,-8.06688191,3.88067313,6.00325438,1.24245817,4.92901515,-0.24008680
-7.87301593,9.72072044,9.17547575,6.95522066,-2.97345060,-9.42852050,5.43442704,-2.75571238,-8.69455158,-0.35824947,-7.38728906,7.87815141,-4.85633426,4.68252429,-4.06609662,-0.77707629,0.51697075,-4.93211906,9.46255755,7.43331473,9.52791376,7.25173807,2.00907588,7.58426658,-8.89858299,-1.60125850,-8.07682971,-2.63229540,-2.84963452,-3.00343530,7.67416578,-0.98331218
-4.66624062,1.95431349,-9.00500824,4.79351107,-8.68539418,10.09141833,4.08726294,-6.15247562,-8.73578912,6.37788003,5.07623582,3.98802924,4.61549008,-7.67023314,-2.46141989,-8.86821482,6.46122760,4.03054378,-4.30659472,-7.79450425,-4.25854026,-3.49950942,4.88671619,0.65016822,6.28153752,-0.46936848,-8.33242265,5.26147704,3.60958009,1.79079901,4.04312238,-0.47619307
-9.02470703,9.09104521,9.06991207,6.29067587,-2.62077733,-8.17110620,2.52195009,-1.35859392,-8.02363708,1.32743714,-8.14111051,8.29393304,-6.10313622,2.02455342,-3.75065522,0.73768339,0.55958277,-6.78308047,8.79889332,5.47926251,6.40721648,6.79522038,1.33094873,9.64498790,-9.04396360,-5.89987461,-8.86891147,-2.19547688,-0.96387680,-4.63052233,6.09926544,-3.52876657
-4.81246487,0.85139500,-6.69067388,5.91777749,-8.08921950,8.90106995,4.84100173,-6.76000687,-10.45468903,7.59640962,4.86318567,3.50322024,5.86290523,-8.90968928,-3.51307001,-9.16835828,8.23398721,1.10209939,-3.43400268,-9.67514424,-3.00450962,-3.83068539,4.45766091,2.65041516,8.04682519,-0.54269673,-7.65138827,3.74649377,3.64097160,0.10699299,6.13782334,-0.42990754
-1.44794136,8.58089656,6.39307364,1.60801707,-7.72012018,-6.19287114,-9.27411749,6.48207340,1.54446038,4.11684502,-8.24612998,7.46410930,6.67193347,-5.12831419,-6.17005208,-5.02204463,-3.98950047,0.31057719,-0.76877008,-4.07610338,1.84664916,-6.69397875,-4.80963532,-3.28394029,-1.40659434,7.05658839,-9.22754071,0.68028760,1.88256319,-10.75186220,2.46062382,-6.11376553
-9.81475285,9.00233673,8.13480431,5.74320257,-3.00480807,-9.07568740,3.18034850,-1.12531885,-7.31234840,-0.59575239,-8.52536951,8.77686034,-3.68454376,3.16884376,-4.27859729,-0.28127160,1.24123310,-6.68006667,8.82252278,5.05436920,8.10628835,8.09556812,0.54541639,8.74050099,-7.55360120,-6.66122189,-7.17341728,-3.47577207,-3.78779719,-4.85426227,6.63740633,-2.41596591
-2.37055244,7.92815983,3.77161787,2.07098298,-5.77569364,-7.13639042,-9.07424429,6.91663767,1.48754356,4.45642301,-11.08556776,10.67913662,5.98343052,-5.03131430,-7.63349925,-5.66306967,-3.24321053,0.87933070,-2.35552815,-3.92586901,1.05400171,-7.46288604,-3.12769393,-1.87606121,-0.86341737,4.72871265,-5.36093664,0.30407001,-0.47202422,-8.28836192,2.12666420,-5.38706628
-11.38924377,8.70548857,9.08838187,6.83719953,-3.97449543,-7.32737434,2.60599976,-0.93689561,-6.65902965,-1.57084467,-6.79858611,9.37729397,-4.82304707,2.42203758,-3.94086363,0.48516278,1.37486814,-4.80225004,8.91559409,6.06536630,7.49754967,7.48294629,2.33471642,9.12874719,-8.98338244,-6.52113445,-7.63489759,-2.33148477,-2.01799699,-6.80966452,9.08588273,-2.88486503
-3.37548119,0.32743684,-8.10823266,6.20661269,-8.72295285,9.27034813,5.66138074,-7.22928258,-11.61139820,8.44795868,4.24133297,4.75432424,4.64341755,-7.62140812,-3.36417069,-10.46876650,6.69503518,2.18454946,-3.55212311,-8.92784466,-4.42526818,-4.23785462,4.29414490,1.10567334,5.78665856,-0.45764601,-7.49338021,5.14429632,4.96013566,0.03191674,3.47969678,-1.01428415
-9.07103247,9.25860187,8.75984974,5.57264126,-2.47186815,-7.76199093,3.12360968,-1.44778380,-5.91388035,-0.33162668,-10.00150620,7.50141189,-5.37352685,2.65594796,-5.04542633,-0.72283967,0.10488521,-5.71133987,9.01045527,5.29549478,10.06006686,9.19155416,1.67587463,7.80662119,-9.09458027,-5.38756698,-9.30016146,-3.87988828,-3.04011878,-5.34268577,6.89480837,-4.18037173
-5.00522401,0.03191914,-7.56940933,6.41333448,-7.82700596,10.82950222,5.96909796,-7.97983661,-10.94686225,6.15113453,4.28442673,5.44156172,5.46859111,-8.46839971,-2.59288807,-7.93764055,7.34895366,3.59179472,-3.46595040,-8.75904572,-3.81393897,-2.19855975,3.48407024,4.52699632,6.56787300,-1.20992176,-6.86337681,5.29521244,3.81220196,0.13284209,5.69718641,2.22033132
-2.19865799,7.89906890,3.84674417,0.78242388,-7.34001952,-6.90807901,-8.56471318,6.72301628,3.09158394,3.95324630,-10.37603255,9.62448931,8.61240565,-5.41805722,-6.72635628,-7.85937116,-4.13456746,0.73005676,-1.74868052,-5.84080183,1.38649250,-5.75558433,-2.72310603,-3.55940230,-0.20584353,4.52494644,-4.60220807,0.52992462,2.79793288,-10.78608509,2.82853414,-6.59719159
-2.58363105,9.63495823,4.81757984,0.63782533,-6.49942934,-6.26952385,-8.27853731,8.40430364,2.85622239,4.62063164,-9.65847583,7.73723611,7.07847104,-5.54553010,-6.09192182,-7.60865838,-4.99621168,1.54828149,-1.40065478,-3.49391650,2.26537627,-7.18036665,-3.21882322,-3.18880786,-0.78247954,5.24124394,-6.44102058,-0.02448336,2.07042515,-9.54974037,3.40665316,-7.48412483
-4.20410873,1.17458471,-7.24191343,6.58611859,-10.22019116,9.94264412,4.06745874,-6.98830965,-9.15666785,6.11011233,4.83476135,4.35936676,6.53181325,-8.75818767,-4.78560392,-7.45722623,5.09320867,1.01324163,-4.26498603,-9.73654247,-4.32540437,-4.53840138,3.18617090,4.29298517,7.06611031,-2.78646915,-7.96903345,3.14016469,4.33073335,1.93588643,4.97118598,-1.27668467
-8.40267277,9.07244922,9.70091492,9.14780148,-5.03944881,-8.89159623,2.30408951,-1.42954936,-7.31371686,-0.56178432,-9.85195638,8.32881291,-5.32650819,3.56062151,-2.65154413,1.07839089,1.81521893,-5.21699248,9.67452072,5.34401544,8.01772576,7.50536884,1.43431404,9.16915703,-7.88336740,-5.38358489,-10.25579108,-2.06164390,-2.65343458,-5.67303601,6.13553242,-0.38116747
-3.73071719,0.59242920,-6.76622002,5.35867631,-7.39529145,10.85099880,5.56580130,-5.79498021,-10.88835453,4.95719214,3.76054213,4.49274165,6.48803443,-7.59667921,-2.64585254,-6.49207983,6.31858234,3.54329942,-4.17246822,-7.48913846,-3.79370003,-5.49462024,5.32228073,3.56069519,7.28767480,-0.92696108,-7.76766036,2.33974393,2.85097280,2.52716959,4.59527593,1.73117604
-4.12508441,9.31393382,5.57231371,1.55806939,-6.17892658,-4.06545515,-8.94267055,7.71682997,1.28424315,4.34270272,-9.12803849,9.59303938,5.62915750,-5.54685602,-4.90130472,-5.88327404,-2.95316795,0.25811666,-0.61119939,-3.89614936,1.28614716,-6.89160178,-5.14880369,-3.30564341,-0.68927201,6.00076350,-7.19575682,1.33867454,2.42029766,-9.77572018,0.61331224,-6.73442211
-10.21224761,7.67316185,10.59755745,5.69406409,-3.88565692,-10.09088820,2.36656849,-0.58713761,-7.18152354,1.65691340,-7.96927325,7.95569707,-4.35144680,2.93384224,-1.71096866,1.55037512,1.10389068,-6.10251610,10.83654284,6.08223431,10.34860685,5.70289908,2.41922784,7.92204984,-6.47377197,-4.53394406,-9.06261841,-1.95776241,-0.44333969,-4.49861269,9.04668396,-2.89627462
-4.69208699,0.52786134,-6.79725736,7.17788217,-8.98993986,12.17613808,7.40558682,-4.69643074,-9.26707432,8.31721668,3.84703151,3.74753895,4.89943487,-9.52204977,-2.70888411,-7.38278835,7.46290836,2.45353118,-3.24888497,-6.99250919,-3.16030170,-2.57382476,4.78291350,1.13556073,5.93037238,1.52710849,-8.13993736,3.64814440,5.46136421,1.77594693,6.09620574,1.65033046
-3.75491500,9.06922024,3.93029898,0.71466477,-7.09664424,-7.18859238,-6.41161127,7.75648274,0.64468273,3.59667755,-8.56692682,11.48663982,5.06286950,-7.63314217,-4.49253548,-5.94229563,-4.78344787,1.02975772,-3.99684737,-4.17204169,2.56487907,-6.28585265,-5.17100298,-2.58707597,-1.80402494,5.95890298,-6.90187068,-0.12341207,0.85247598,-8.41985550,3.00934815,-6.82413810
-2.99238409,10.58827289,3.41411317,0.50879480,-6.65517537,-5.83301129,-7.15440007,6.86463865,3.10098107,4.12294309,-9.76093741,10.28185698,7.30117569,-7.32960994,-4.88696031,-4.95181845,-4.54071784,0.89093217,-0.86706944,-3.91474343,1.68675274,-7.88174615,-4.18266110,-1.50003411,-0.33500016,5.33290490,-5.23482565,-2.56385385,2.99705708,-10.81070552,1.78845610,-7.70918742
-4.32384426,1.03320324,-7.41832738,4.66808401,-6.88226607,9.71590466,5.62839190,-3.94754231,-10.57284292,6.96471389,3.34484819,4.90116452,5.62691268,-7.72850587,-1.62251671,-8.26213990,8.67874336,3.95344348,-3.63202489,-8.73541558,-4.27470369,-3.80177477,3.38864791,3.52868520,5.69396096,-1.25279635,-7.65427713,5.56469307,4.67045640,1.65339562,5.33835948,0.82103083
-10.40619413,10.10999812,7.30969225,5.75115531,-2.70029887,-8.40310015,2.99096404,-0.31768622,-8.41035009,-1.31868752,-9.03771559,8.00348474,-6.06807348,3.88739823,-3.30129087,0.04160541,0.64287358,-5.83251815,10.58205398,5.21986326,9.44466732,8.46174723,2.83730687,8.47679390,-9.14247547,-6.54284190,-8.75260076,-1.67492901,-2.71047383,-3.76823192,6.24669373,-2.75446471
-3.04560841,0.50243390,-6.51958594,5.65304819,-8.22049728,10.49687793,5.99998031,-4.68471676,-9.37067698,6.33731319,3.37572791,4.10163798,6.23545833,-10.02093348,-1.72487813,-7.96376254,6.44346261,1.36723836,-2.70767172,-8.74347435,-2.19158834,-4.75940921,4.01395994,2.65892827,6.99239811,-0.54958283,-7.28861431,4.74937998,6.72186810,-0.07792848,5.75710392,-0.77103089
-9.47356949,7.98388546,9.61984461,6.21215314,-3.07561440,-7.49958925,3.42018018,-1.74075172,-7.71917745,-0.64714264,-9.44242511,8.20284897,-5.72233126,3.88112555,-4.13620619,-0.44052393,0.58259816,-6.06065273,9.47473076,5.92477458,9.68832496,9.20148721,2.24348574,7.36808231,-8.49926076,-7.08466114,-7.39860015,-1.50599250,-1.57614301,-3.71456052,6.82569338,-2.49887755
-3.21682352,8.30211226,4.52921347,1.07652746,-6.03764350,-7.24931679,-11.74531598,6.94870086,0.98375641,2.53017574,-10.82573675,9.50760552,7.97749364,-5.44003331,-6.97000404,-5.87600561,-4.37424545,-0.19947174,-2.51546230,-5.92724600,1.84713419,-7.05206930,-4.25373070,-3.08873006,-1.82434638,6.31176542,-7.32365628,1.06071668,0.84607436,-9.82342698,0.68411185,-7.09091967
-0.64514909,6.87285525,3.94027803,1.76379407,-5.42480102,-8.51651261,-6.90246673,7.45937882,1.92629957,3.96339179,-10.02457315,10.44631380,5.58033206,-5.40780360,-6.74768232,-7.09404325,-1.32917997,0.91417937,-0.74783408,-3.03764042,0.81570795,-5.45783088,-6.66606421,-3.44152954,-1.33763199,6.28524259,-5.78780609,0.11787403,1.83629403,-10.04901477,0.65366464,-5.86300590
-5.20197933,0.64794538,-4.97345642,7.34624633,-9.37999030,10.00542613,5.54087455,-6.16797981,-10.89233521,6.75512655,4.98321851,3.74624468,7.38094835,-6.99710372,-2.28251987,-8.91433851,7.66347714,2.74794054,-2.86888423,-7.13836872,-3.95632762,-1.44850698,4.99862791,2.46068625,10.14363206,0.27419040,-8.06284897,4.34911233,5.85093399,1.07468292,5.55325147,-0.94129168
-8.34230053,11.21468182,7.98328160,5.88343666,-6.43118198,-8.34749301,4.32737768,-0.47631089,-7.48187157,0.79280163,-6.76617504,9.89871273,-5.34692130,1.79934170,-4.17192989,-0.54562234,1.38555313,-7.48410443,9.31887012,6.34067052,8.68928296,6.95023319,3.13281363,6.55850376,-8.55794501,-6.12200277,-9.07954556,-3.31289733,-1.61601439,-4.60842680,6.20669190,-3.27252281
-1.88712763,10.34321945,5.02668736,3.06415011,-4.86735675,-5.85640005,-8.58901916,8.36861139,2.16718807,4.18535460,-9.93972435,10.96161040,5.83042415,-4.22085006,-5.86363653,-7.73121598,-3.54750585,-1.60489788,-0.73559161,-3.29018571,1.64470194,-7.08657509,-2.20294960,-3.17850984,-1.93750790,7.18518263,-4.04393717,0.28838444,2.85975441,-7.72951583,1.40841281,-7.07482336
-7.18357139,9.74200333,8.07134139,5.59547194,-2.65150327,-7.90467968,2.53582041,-2.01590257,-6.85574178,0.89794848,-9.29437428,10.66172184,-4.00024800,3.00696462,-4.58148453,-0.57352388,1.26962691,-6.79168793,11.06543631,6.96896827,9.42304538,6.71755084,1.28578070,9.69316223,-8.79321616,-4.95820102,-8.62085030,-3.44167550,-2.92928702,-4.66726321,6.76439814,-1.83239457
-3.28857295,8.36239755,4.33091882,-0.13141311,-6.74154878,-8.76623830,-8.78526844,8.18881267,1.54542377,5.83856743,-11.04881101,10.58945772,7.32398987,-7.46925103,-3.65270636,-6.39565509,-4.79263916,-0.91195856,-1.58111765,-4.30282407,2.33970342,-7.50791894,-3.52388172,-3.06039297,-2.81356443,5.55415773,-8.37400201,0.63845940,0.86899115,-8.90763139,3.46497202,-7.53826622
-1.84327337,9.43587274,5.47881934,1.35591650,-7.43792895,-7.98026383,-8.39882653,8.10245942,2.48007310,5.83594399,-9.59390613,10.06693870,5.55715194,-6.14031749,-5.66796290,-5.48280769,-4.20912209,0.42352938,-2.87897337,-4.53244640,3.12744106,-6.63491777,-3.65644131,-2.62298945,-0.87153716,5.04319809,-5.30769594,0.70566171,2.34031023,-9.59702659,-0.00244588,-5.49236481
-1.59286995,9.36077460,5.63788895,-0.92308569,-4.79125249,-7.01969922,-7.73014494,6.28361699,2.63507414,3.10803599,-10.21207907,11.31222840,6.45817042,-5.53578491,-5.49343293,-5.83622791,-3.76473624,0.86008964,1.04231596,-4.23303599,2.43815694,-6.15946839,-3.05158110,-1.48573283,-0.23987009,4.56051432,-4.37309282,-0.86165662,2.15092684,-9.82526760,2.08675869,-6.26075512
-4.47606295,2.00009211,-7.58194356,7.05722611,-8.68496546,8.45229883,1.91207720,-6.29439982,-9.61049515,7.63954500,4.17377191,5.58305350,4.97146539,-8.85638593,-1.77664975,-10.14729329,7.27505235,2.06600119,-2.02142830,-9.25707929,-3.26376860,-2.57481659,3.09952757,2.61177912,7.31261842,0.39059175,-6.93303324,4.03169371,4.16829292,2.26369065,5.35169082,-1.74246464
-8.17652293,8.52911387,8.43082216,5.57673134,-2.35971640,-8.67500041,3.78608349,-1.95065777,-6.71646127,-0.63518808,-9.40982347,6.50302591,-6.43776860,3.25811888,-5.09093563,2.50644706,-1.12731753,-7.10308619,9.40839342,5.13752353,7.68583337,6.93861917,0.96734550,8.15076301,-6.27822087,-6.00240546,-7.91255373,-2.98641704,-1.11259181,-7.37298367,6.27029216,-1.55779804
-2.79657016,0.89938819,-7.86136344,6.55675918,-8.31399683,8.87863475,4.78609256,-5.57210652,-8.95611725,5.98643837,4.06801331,5.24878193,5.25292005,-8.81843394,-3.58602625,-8.45530343,9.93095128,2.26976088,-2.01698118,-7.04483966,-3.96393586,-3.12790375,4.69460205,1.13896708,6.19228184,-0.50685303,-8.03302862,6.15647608,4.97912803,3.17647295,4.94295220,1.78811235
-1.43768169,7.50775210,2.67432294,1.38605441,-8.51355015,-7.30494094,-8.33582806,6.43277405,0.59547366,4.23078872,-8.72576663,7.70322360,7.46908521,-4.93591158,-5.40941555,-5.11342959,-1.71314122,0.13903658,-1.25152805,-4.59185563,2.23903474,-5.67724943,-5.50212151,-3.53381281,0.49858062,6.72355573,-6.36965600,1.13909077,2.18950722,-7.57071714,2.22540663,-5.56388541
